iter,loss,acc,val_loss,val_acc
0,0.015922951044628288,0.03953245979749851,0.015976108466446131,0.039904705181655745
1,0.013794233537496864,0.0426593210244193,0.013696589251843824,0.04288266825491364
2,0.011591372719143136,0.04466944609886837,0.011561410993071456,0.05077427039904705
3,0.0099416731106106784,0.05114651578320429,0.010074309894695845,0.05360333531864205
4,0.0088382819562950327,0.05702799285288863,0.0088258041712614786,0.06060154854079809
5,0.0081939814251062865,0.06856759976176295,0.0083161762683051834,0.06730196545562835
6,0.0077963609782230022,0.0754169148302561,0.0080004744645425681,0.07444907683144729
7,0.0074994150770339822,0.07906491959499702,0.0077026554433241561,0.07980941036331149
8,0.0073225510925555189,0.08174508636092913,0.0076482270686066989,0.0878499106611078
9,0.0071254475527139007,0.08211733174508636,0.0074402824174923179,0.08412745681953544
10,0.0069508958354822159,0.08263847528290649,0.007180961711295372,0.08070279928528887
11,0.0068602122524341041,0.084053007742704,0.0069623998086462508,0.07578916021441334
12,0.0067248984957021894,0.08792435973793924,0.0069369567310409467,0.07787373436569386
13,0.0066633468984165067,0.08688207266229898,0.0070003766541371984,0.08606313281715307
14,0.0065652597327154208,0.08851995235259083,0.006841312421682723,0.08502084574151281
15,0.0064864531651816762,0.08807325789160214,0.0066886993437509324,0.08174508636092913
16,0.0064374702667032574,0.08993448481238833,0.0067232953290104645,0.08665872543180464
17,0.0063667693355336013,0.0894133412745682,0.0065707716747879872,0.08665872543180464
18,0.0063230480330147823,0.0892644431209053,0.0065772578618691771,0.08993448481238833
19,0.0062657814998966386,0.08904109589041095,0.0064748461588243003,0.08859440142942228
20,0.0062192408032910856,0.08851995235259083,0.0063844153280140387,0.08770101250744491
21,0.0061776949331686275,0.08918999404407385,0.0063771323317876466,0.09097677188802859
22,0.0061730689102088487,0.08792435973793924,0.0062249368523695208,0.08263847528290649
23,0.0060965833894614969,0.0905300774270399,0.0062279072578869275,0.0908278737343657
24,0.0060631675756875622,0.09112567004169149,0.0062769642193358823,0.09023228111971411
25,0.0060199639428803542,0.09105122096486004,0.0061798147064043088,0.09276354973198332
26,0.0059989237212456385,0.08918999404407385,0.0060616342329868084,0.09112567004169149
27,0.0059514487442081394,0.08963668850506254,0.0060620456412039843,0.09201905896366885
28,0.0059199996438093344,0.09075342465753425,0.0060708511255512946,0.09172126265634306
29,0.005915051308853979,0.09090232281119714,0.0061332198018983399,0.09142346634901727
30,0.0059607395873740301,0.08859440142942228,0.0062512231684649444,0.08621203097081596
31,0.0058901751976025429,0.08986003573555688,0.006135055837828746,0.09097677188802859
32,0.0058023831788076748,0.09045562835020846,0.0058698138669334675,0.0958904109589041
33,0.0057741939829756041,0.08948779035139964,0.005896433626769954,0.096039309112567
34,0.0057734014733688633,0.08680762358546754,0.00576795262478894,0.09261465157832043
35,0.0057200294760761574,0.08881774865991662,0.00580042067547308,0.09559261465157833
36,0.0056965103363729773,0.08792435973793924,0.0057971091990909537,0.09440142942227517
37,0.0056728218154331574,0.0878499106611078,0.005738004210136663,0.09559261465157833
38,0.0057003632607360855,0.08889219773674806,0.0056517302536191368,0.09008338296605121
39,0.0056491168638560275,0.09008338296605121,0.0057920532768905835,0.09425253126861227
40,0.0056058729644447892,0.08971113758189399,0.0056653906758406414,0.09752829064919595
41,0.0056392481015624897,0.08859440142942228,0.005839624780492398,0.09038117927337701
42,0.0055650982463560884,0.0879988088147707,0.0056278225389722256,0.09455032757593806
43,0.0055584152935561583,0.08814770696843359,0.0056922053984714387,0.09380583680762358
44,0.0055594629769080226,0.08837105419892793,0.0057328483554788638,0.09038117927337701
45,0.0055268632102837599,0.08904109589041095,0.0055214061567817972,0.09291244788564622
46,0.0055436091327652585,0.08978558665872544,0.005498866216922956,0.09112567004169149
47,0.005473047811044891,0.08673317450863609,0.0055511805750759584,0.09216795711733175
48,0.005459331712109888,0.08829660512209649,0.0054992435781474865,0.09172126265634306
49,0.0055133806396729943,0.09075342465753425,0.0054413197666065864,0.09469922572960095
50,0.0054301168536791261,0.08762656343061347,0.0055296863201445357,0.09395473496128648
51,0.005501970758598978,0.0906789755807028,0.0054172864898017785,0.09737939249553305
52,0.0053913139704332676,0.08829660512209649,0.0054354787517332014,0.09410363311494938
53,0.0053791390504209623,0.0889666468135795,0.0054832844257381112,0.09321024419297201
54,0.0053624039834092906,0.08904109589041095,0.0054044367401129417,0.09276354973198332
55,0.0053698301607673663,0.08956223942823109,0.0053581594567374815,0.09693269803454437
56,0.0053368489639111106,0.08889219773674806,0.0054518498445786752,0.09023228111971411
57,0.0053362048805444271,0.08755211435378202,0.005468091651413565,0.08918999404407385
58,0.0053235914447689672,0.08717986896962478,0.0054616418846538794,0.0908278737343657
59,0.0052899681679789536,0.0892644431209053,0.0053805703654311119,0.08993448481238833
60,0.0052913378083274424,0.08747766527695057,0.0054213272383375286,0.09023228111971411
61,0.0053618292781059222,0.09120011911852292,0.0055768617119155072,0.08874329958308518
62,0.0052590235140865024,0.0878499106611078,0.0053908707627669571,0.08948779035139964
63,0.0052314333518508867,0.08859440142942228,0.0052983514514648245,0.08948779035139964
64,0.0052240167754922942,0.08770101250744491,0.0053274432134192487,0.08993448481238833
65,0.0052189489843923421,0.08851995235259083,0.0052294638273176928,0.0961882072662299
66,0.0051962623406700105,0.08725431804645623,0.0053042400039576901,0.08889219773674806
67,0.005184070295217739,0.08792435973793924,0.0052909735255514947,0.08918999404407385
68,0.0051655119867703098,0.08948779035139964,0.0052276445201822463,0.09023228111971411
69,0.0051679149807666389,0.08874329958308518,0.0052933457666244415,0.0906789755807028
70,0.0052753839006512955,0.09306134603930911,0.0051871813640485317,0.09469922572960095
71,0.0051732040051998066,0.09157236450268016,0.0053580661894616979,0.09172126265634306
72,0.0051187701402237535,0.08971113758189399,0.0051669976902240441,0.09157236450268016
73,0.0051182348759008798,0.09015783204288266,0.0051416880573216302,0.09321024419297201
74,0.0050966309312559599,0.08971113758189399,0.0051398792870014339,0.09291244788564622
75,0.005077140828622863,0.08807325789160214,0.0051592088393209038,0.09231685527099463
76,0.0051711509476103949,0.09402918403811793,0.0053938179183646157,0.09246575342465753
77,0.0052603630862010954,0.09402918403811793,0.0055546818562405859,0.08904109589041095
78,0.0050441733054309287,0.09015783204288266,0.0050942099088720372,0.09291244788564622
79,0.0050295926582991403,0.08814770696843359,0.0051111149802022223,0.09306134603930911
80,0.0050583283219724617,0.09187016081000596,0.005052657094502081,0.09469922572960095
81,0.0050983273665992012,0.09201905896366885,0.0050543831986690092,0.09752829064919595
82,0.0050015886451462216,0.09134901727218582,0.0051150591751363021,0.09335914234663491
83,0.0050339255011112149,0.09283799880881477,0.0050173197964860214,0.096039309112567
84,0.0049730057417503625,0.09216795711733175,0.0050680317589060532,0.09425253126861227
85,0.0049777184502060139,0.09164681357951161,0.0050010793047432422,0.09365693865396069
86,0.0049530877194766017,0.0905300774270399,0.0050031290164640743,0.09321024419297201
87,0.0049814517686487718,0.09447587849910662,0.0049768870472173196,0.09663490172721859
88,0.0049274992677906995,0.09105122096486004,0.0050186428719019857,0.09469922572960095
89,0.0049245009303789692,0.09149791542584872,0.0050483073720686217,0.09663490172721859
90,0.0049149330456830292,0.09201905896366885,0.0049589095601455073,0.09455032757593806
91,0.0048984674914845207,0.09127456819535437,0.0050048720983821848,0.09514592019058964
92,0.0048848499037251929,0.09127456819535437,0.0049618781716027453,0.09484812388326384
93,0.004890219128980345,0.0922424061941632,0.0049231031240937733,0.09574151280524122
94,0.004926900251881321,0.09708159618820726,0.0051038081816907688,0.09574151280524122
95,0.0048541363881806476,0.09201905896366885,0.0049296578089129276,0.09440142942227517
96,0.0048834915624619106,0.09611375818939845,0.0050647427449413236,0.09559261465157833
97,0.004833590814136356,0.09350804050029779,0.0049215455130567328,0.09693269803454437
98,0.0048430719245262611,0.09373138773079213,0.0048744563397397911,0.09737939249553305
99,0.0048151027146754333,0.09358248957712924,0.004918543992567955,0.09723049434187016
100,0.0048544378706615911,0.09678379988088148,0.0050292653784200199,0.09857057772483621
101,0.0047941275777262865,0.09440142942227517,0.0048921521184352784,0.09678379988088148
102,0.0048337472872507859,0.09574151280524122,0.0048416962938317614,0.09752829064919595
103,0.0047751673555406242,0.09536926742108398,0.0048523968571952784,0.09827278141751042
104,0.0048010942643738376,0.09611375818939845,0.0048232521787010636,0.09931506849315068
