iter,loss,acc,val_loss,val_acc
0,0.0086588817057083808,0.10234009360374414,0.0047783574293076671,0.06955708047411104
1,0.0085563346198377424,0.10592823712948518,0.0047790963766205117,0.06893325015595758
2,0.0084599678353947487,0.09609984399375975,0.0047693850386385907,0.06363069245165315
3,0.0083652514273650138,0.10280811232449298,0.0047673581892258184,0.06550218340611354
4,0.008278428145764103,0.09188767550702027,0.0047726778367504939,0.06425452276980662
5,0.008180108562283234,0.10187207488299532,0.0047641312383443551,0.06363069245165315
6,0.0080762092634521585,0.09438377535101404,0.0047675587166932983,0.06394260761072988
7,0.0079714517623213146,0.1029641185647426,0.0047605091015073472,0.06456643792888335
8,0.0078426768964616964,0.1001560062402496,0.0047609033228317678,0.06550218340611354
9,0.0077094536440319899,0.0998439937597504,0.0047608561302650045,0.06456643792888335
10,0.0075642129822311747,0.09906396255850235,0.0047608001642644995,0.06425452276980662
11,0.0074174958182071172,0.10093603744149766,0.0047471432419829256,0.06924516531503432
12,0.0072613659053283892,0.10093603744149766,0.0047431830452746276,0.06893325015595758
13,0.00710427505337239,0.09797191887675508,0.0047516048883825285,0.06394260761072988
14,0.0069615204597983813,0.09734789391575663,0.0047510596880785492,0.06269494697442296
15,0.0068296778185094539,0.09251170046801872,0.0047391750428078397,0.06331877729257641
16,0.0067098723395357775,0.09110764430577223,0.0047249738946563641,0.06643792888334372
17,0.0066024584916514568,0.08985959438377535,0.0046976048150984308,0.07267623206487836
18,0.0065062726206171076,0.09157566302652106,0.0046762113946714852,0.07361197754210855
19,0.0064190949811749843,0.090795631825273,0.0046497279740086656,0.07392389270118528
20,0.0063385720594997886,0.09188767550702027,0.0046186816418373683,0.07454772301933874
21,0.0062695693164155682,0.09235569422776911,0.0045826407598495156,0.07610729881472239
22,0.0061949335182350821,0.09297971918876755,0.0045622966017342444,0.07485963817841547
23,0.0061255994078220051,0.09485179407176288,0.0045124327070882285,0.07860262008733625
24,0.0060491102467054528,0.09594383775351015,0.0044680849735627267,0.07454772301933874
25,0.0059885036987921128,0.09609984399375975,0.0044311780161969483,0.07797878976918278
26,0.0059189941006601585,0.0967238689547582,0.0043857852178270486,0.07704304429195259
27,0.0058528735576883041,0.0967238689547582,0.0043426778590767547,0.07860262008733625
28,0.0057777280434302908,0.09578783151326054,0.0042853442156792973,0.07985028072364317
29,0.0057131426073750496,0.09656786271450858,0.0042426569842863304,0.07860262008733625
30,0.0056480969498563975,0.09875195007800312,0.0041972347658688694,0.08203368683718029
31,0.0055836018354695526,0.09609984399375975,0.0041410898149586229,0.08328134747348721
32,0.0055202050193244164,0.09422776911076443,0.0040929347675532236,0.08484092326887087
33,0.0054739051504355532,0.09719188767550702,0.0040437261475574048,0.08265751715533375
34,0.0053954105634614058,0.10265210608424337,0.004010076101471572,0.08827199001871491
35,0.0053366798452572986,0.10452418096723869,0.003963591805878546,0.08858390517779165
36,0.0052802466182742831,0.11419656786271451,0.0039379420650502922,0.09107922645040549
37,0.0052229450899123923,0.11170046801872074,0.003885454790984648,0.09045539613225202
38,0.0051729303575814463,0.12090483619344773,0.0038727717263728747,0.0991890205864005
39,0.0051175646493172959,0.12074882995319813,0.0038302292405999728,0.09794135995009358
40,0.0050700596151340713,0.12480499219968799,0.0038081095230976876,0.10480349344978165
41,0.0050201449717366068,0.12636505460218408,0.003775253560079443,0.10854647535870243
42,0.0049668549840521173,0.1249609984399376,0.0037288585218236306,0.10573923892701186
43,0.0049197172578702856,0.11747269890795632,0.003664656658101781,0.10262008733624454
44,0.004880372481488501,0.1157566302652106,0.0036229715818597518,0.10199625701809108
45,0.0048285541489796416,0.11903276131045241,0.0036060311604432828,0.11041796631316282
46,0.0047838216075977661,0.12511700468018722,0.0035879240007306462,0.11572052401746726
47,0.0047482374353374499,0.13354134165366616,0.003596341211952426,0.13349968808484092
48,0.0047035914717111068,0.13135725429017162,0.0035568495411788356,0.13412351840299438
49,0.0046786540937874639,0.11544461778471139,0.0034693604769628623,0.11228945726762321
50,0.0046242532595954823,0.12542901716068644,0.003464473253362672,0.1272613849033063
51,0.0046005177018866288,0.11903276131045241,0.0034185189781955725,0.11790393013100436
52,0.0045478422383877105,0.13057722308892356,0.0034347197346309066,0.13849033063006863
53,0.0045135323078673113,0.1266770670826833,0.0033945996014511249,0.13537117903930132
54,0.0044827256927026209,0.1343213728549142,0.0034209620965604385,0.15221459762944478
