iter,loss,acc,val_loss,val_acc
0,0.014066452472945393,0.03953245979749851,0.014161547304445469,0.03960690887432996
1,0.0086496802752532177,0.048838594401429423,0.0086384025457872868,0.05851697438951757
2,0.0068370906642550517,0.0782459797498511,0.0069362372217590456,0.08978558665872544
3,0.0063546303301255935,0.09172126265634306,0.0064273775362842234,0.09499702203692674
4,0.0063565550912881644,0.09678379988088148,0.0065608059490482552,0.09127456819535437
5,0.0060547068343267882,0.09157236450268016,0.0060706430681406976,0.10095294818344253
6,0.0059949068313930425,0.0920935080405003,0.006044120239659269,0.0991661703394878
7,0.0059293284236533175,0.09306134603930911,0.0059241742293555787,0.10229303156640858
8,0.0059003845499520742,0.09365693865396069,0.005970561646500212,0.09782608695652174
9,0.005858755034940333,0.09484812388326384,0.0058997819738379302,0.10184633710541989
10,0.005810948448449477,0.096039309112567,0.0057995096343702191,0.10407980941036331
11,0.0058876042022874856,0.08755211435378202,0.0057565452535889372,0.09440142942227517
12,0.0057448456814997483,0.0973049434187016,0.0057685015259504495,0.10363311494937463
13,0.0057198174519520351,0.0976027397260274,0.0057677765121799821,0.10288862418106015
14,0.0056850644867630093,0.09693269803454437,0.0057085316326658756,0.10393091125670041
15,0.0056829386973552267,0.09864502680166766,0.0057545587025199917,0.10095294818344253
16,0.0056298247406500069,0.09693269803454437,0.0056288706376378742,0.10139964264443121
17,0.0056053861281597506,0.09790053603335319,0.0056474765782097052,0.10288862418106015
18,0.0056555877521628078,0.09857057772483621,0.0057779242888826203,0.10110184633710542
19,0.0055536299345007797,0.09752829064919595,0.0055313849196755808,0.10244192972007148
20,0.0055638066624829853,0.09551816557474688,0.0054960032943540509,0.10273972602739725
21,0.0054963313206517934,0.09596486003573555,0.0055200011727687785,0.10378201310303753
22,0.0054731789099927274,0.09670935080405003,0.0054604063489972236,0.10407980941036331
23,0.0054526564284533823,0.09574151280524122,0.0054375379154709179,0.10288862418106015
24,0.0054476787353283521,0.09574151280524122,0.0054034632443683882,0.10050625372245384
25,0.0054775291640599142,0.09455032757593806,0.0053900062207721039,0.0963371054198928
26,0.00538274198762447,0.09812388326384752,0.0054359025239565937,0.10259082787373437
27,0.0053564641649755914,0.096039309112567,0.0053484974850997423,0.10393091125670041
28,0.0053915601841652006,0.10102739726027397,0.0054957319965266583,0.10065515187611673
29,0.0053016616327950959,0.09693269803454437,0.005344322561762092,0.10139964264443121
30,0.0053005824338676222,0.09849612864800476,0.0053809815603153193,0.10184633710541989
31,0.0053395852739530443,0.101697438951757,0.0054461709210616343,0.10125074449076832
32,0.0052451835195392966,0.09670935080405003,0.0053390820067593337,0.09991066110780226
33,0.0052081994753809995,0.09685824895771293,0.0052181267416458723,0.1015485407980941
34,0.005294613113170794,0.1002829064919595,0.0054113143368193159,0.10199523525908279
35,0.0052301084207435735,0.09581596188207266,0.0051787070462254959,0.10020845741512806
36,0.0051521724284013084,0.09574151280524122,0.0051402595516088743,0.0990172721858249
37,0.0051169944726997575,0.10005955926146516,0.0051432844313438345,0.10273972602739725
38,0.005122939789728091,0.0977516378796903,0.0050995887635261646,0.09946396664681358
39,0.0050986218934538407,0.0974538415723645,0.0050824123227195296,0.1015485407980941
