iter,loss,acc,val_loss,val_acc
0,0.014599373307353159,0.0508964089150455,0.013654753525067695,0.05329119442022668
1,0.014055154505451646,0.05247670426679745,0.013218320445381898,0.05939407149084568
2,0.013599532676662007,0.05220423955097815,0.012732602895167712,0.0625
3,0.013162933985419034,0.05476540787967958,0.012341260241889886,0.06838491717523976
4,0.012764684088396672,0.05847092801482208,0.011993019737420627,0.07219921534437664
5,0.012474801884750591,0.06607269358618059,0.011941505931506594,0.07634045335658239
6,0.012192863888078238,0.06656313007465534,0.011638768164949388,0.07601351351351351
7,0.011965918598440818,0.06160427224674404,0.011087328194282443,0.07394289450741064
8,0.011765565648087079,0.06492834177973952,0.011045075404977761,0.07901046207497821
9,0.011649679243435402,0.06966922783499536,0.011318953010373839,0.09088927637314734
10,0.01145268750952165,0.06716255244945779,0.010948032118904001,0.08702048823016564
11,0.011343249202357802,0.06272137758160318,0.010580345131333713,0.0811900610287707
12,0.011211693747274647,0.07217590322053294,0.010986297620504877,0.09230601569311246
13,0.011063903233603794,0.06950574900550378,0.010607163495833825,0.08696599825632084
14,0.011000717618640011,0.07536374039561877,0.010914433846707662,0.09404969485614646
15,0.010871323535487587,0.06841589014222658,0.010324972223975853,0.0850588491717524
16,0.010760250821808202,0.07574519099776579,0.010582909838266636,0.09568439407149085
17,0.010691946320336878,0.07048662198245327,0.010183218070346242,0.08614864864864864
18,0.010589397744880753,0.07054111492561713,0.010231503183876516,0.08865518744551003
19,0.010504274726538573,0.07405590975968612,0.010327770971814643,0.09426765475152572
20,0.010457872750321501,0.0699689390223966,0.010107912402337542,0.08712946817785527
21,0.0103778039052956,0.07280257206691733,0.010174105864688159,0.0937772449869224
22,0.010325620179435779,0.07261184676584383,0.010098794837132875,0.09165213600697472
23,0.010256538326216534,0.07879679581494196,0.010272348561134587,0.09726460331299042
24,0.010212306583711172,0.08195738651844586,0.010339339804573444,0.09933522231909328
25,0.010158025915713745,0.07789766225273827,0.010123411029973927,0.09426765475152572
26,0.010160285990518823,0.07163097378889434,0.0098364427608115135,0.08914559721011334
27,0.01018219769235614,0.07037763609612555,0.009712078667426632,0.08696599825632084
28,0.010048201151849456,0.08637131491471854,0.010321193173115252,0.09726460331299042
29,0.010005964488785445,0.08607160372731731,0.010322667678788229,0.0972101133391456
30,0.0099488946951992226,0.08201187946160972,0.010003951298331284,0.09257846556233652
31,0.0099115933951885206,0.08386463952918097,0.010057805161080161,0.09399520488230166
32,0.0098858542582746494,0.080731295297259,0.0098532046101142603,0.09181560592850915
33,0.0098824614956824104,0.0797231758487276,0.009725751110797199,0.09039886660854403
34,0.0098173427573738908,0.08675276551686556,0.0098827383726795975,0.09252397558849172
35,0.0098286966717894293,0.07931447877499864,0.0096563096082956205,0.08865518744551003
36,0.0098018934907198405,0.09010408152144297,0.010335483506960123,0.09671970357454228
37,0.009724094271658764,0.09037654623726228,0.010046056477842253,0.09513949433304272
38,0.0096912316427113978,0.08942291973189471,0.0098933562161903806,0.09214254577157803
39,0.0096919950621947946,0.08574464606833415,0.0096869031406111843,0.0898539668700959
40,0.0096485945184276879,0.09225655277641545,0.0099996254670099895,0.09306887532693985
41,0.0096149786773924578,0.08844204675494523,0.0098158418436798348,0.09154315605928509
42,0.0096123465991333739,0.08261130183641219,0.0096446447239451061,0.0902898866608544
43,0.0095661492801458487,0.08966813797613209,0.0098843320068951954,0.09394071490845685
44,0.0095528823018200294,0.08536319546618713,0.0096866981775496457,0.09012641673931997
45,0.0095321454993721379,0.08639856138630048,0.009695990868429297,0.09045335658238884
46,0.0095045138753147764,0.0893956732603128,0.009779094545758189,0.09366826503923278
47,0.0095206852864308002,0.09078524331099122,0.010158038794220508,0.09535745422842197
48,0.0094866331371173101,0.09307394692387336,0.010055948441229298,0.09562990409764603
49,0.0094635345479746908,0.0930194539807095,0.010043089354770917,0.09617480383609416
